episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
135,double_dqn,1,1.017,1.36,18563,cpu,1,30,0.72,0.39979,0.316785
136,double_dqn,1,1.0214,1.32,18563,cpu,0,13,-9.92,0.39732,0.300323
137,double_dqn,1,1.0299,1.36,18563,cpu,2,25,10.38,0.39257,0.846393
138,double_dqn,1,1.0372,1.36,18563,cpu,0,21,-9.6,0.38858,0.309526
139,double_dqn,1,1.0445,1.4,18563,cpu,2,22,10.31,0.3844,0.614632
140,double_dqn,1,1.0558,1.44,18563,cpu,2,33,11.1,0.37813,0.579064
141,double_dqn,1,1.0729,1.44,18563,cpu,2,50,10.63,0.36863,0.348079
142,double_dqn,1,1.084,1.42,18563,cpu,2,32,11.61,0.36255,0.646
143,double_dqn,1,1.0881,1.42,18563,cpu,1,12,0.5,0.36027,0.550696
144,double_dqn,1,1.0915,1.42,18563,cpu,0,10,-9.39,0.35837,0.303436
145,double_dqn,1,1.098,1.42,18563,cpu,2,19,10.44,0.35476,0.553654
146,double_dqn,1,1.1057,1.4,18563,cpu,2,23,10.6,0.35039,0.153979
147,double_dqn,1,1.1214,1.54,18563,cpu,7,45,62.13,0.34184,0.088317
148,double_dqn,1,1.1285,1.56,18563,cpu,2,21,10.82,0.33785,0.323374
149,double_dqn,1,1.1374,1.54,18563,cpu,2,26,11.07,0.33291,0.57548
150,double_dqn,1,1.1493,1.6,18563,cpu,3,35,21.59,0.32626,0.53136
151,double_dqn,1,1.1659,1.64,18563,cpu,3,48,21.36,0.31714,0.289792
152,double_dqn,1,1.1849,1.72,18563,cpu,5,56,42.9,0.3065,0.786319
153,double_dqn,1,1.1937,1.7,18563,cpu,1,26,1.36,0.30156,0.567402
154,double_dqn,1,1.2007,1.66,18563,cpu,2,20,10.93,0.29776,0.544822
155,double_dqn,1,1.2229,1.72,18563,cpu,4,65,33.8,0.28541,0.542507
156,double_dqn,1,1.2378,1.78,18563,cpu,3,44,22.2,0.27705,0.085772
157,double_dqn,1,1.2413,1.78,18563,cpu,1,10,0.52,0.27515,0.086385
158,double_dqn,1,1.2582,1.82,18563,cpu,4,50,31.65,0.26565,0.368363
159,double_dqn,1,1.2807,1.92,18563,cpu,7,66,62.82,0.25311,0.540209
160,double_dqn,1,1.2869,1.9,18563,cpu,1,18,0.84,0.24969,0.818665
161,double_dqn,1,1.3039,1.96,18563,cpu,4,50,31.85,0.24019,0.282522
162,double_dqn,1,1.3199,2.02,18563,cpu,4,47,32.18,0.23126,1.353836
163,double_dqn,1,1.3476,2.14,18563,cpu,8,81,74.08,0.21587,0.398977
164,double_dqn,1,1.3518,2.14,18563,cpu,1,12,0.5,0.21359,0.318245
165,double_dqn,1,1.4012,2.44,18563,cpu,16,144,157.83,0.18623,0.068481
166,double_dqn,1,1.4188,2.54,18563,cpu,5,51,42.65,0.17654,1.106704
167,double_dqn,1,1.4593,2.78,18563,cpu,12,118,117.45,0.15412,0.580726
168,double_dqn,1,1.4738,2.9,18563,cpu,7,42,61.86,0.14614,0.285706
169,double_dqn,1,1.4769,2.88,18563,cpu,1,9,0.43,0.14443,0.057688
170,double_dqn,1,1.5025,3.06,18563,cpu,9,74,84.96,0.13037,0.681153
171,double_dqn,1,1.537,3.22,18563,cpu,10,100,96.01,0.11137,0.830486
