episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
298,random,1,0.0501,0.16,0,cpu,0,33,-10.72,0.0,0.0
299,random,1,0.0502,0.16,0,cpu,0,9,-10.48,0.0,0.0
300,random,1,0.0503,0.16,0,cpu,0,9,-9.68,0.0,0.0
301,random,1,0.0505,0.16,0,cpu,0,23,-10.42,0.0,0.0
302,random,1,0.0507,0.18,0,cpu,1,21,0.11,0.0,0.0
303,random,1,0.0508,0.18,0,cpu,0,15,-10.94,0.0,0.0
304,random,1,0.051,0.2,0,cpu,1,33,-0.41,0.0,0.0
305,random,1,0.0512,0.2,0,cpu,0,14,-10.43,0.0,0.0
306,random,1,0.0513,0.18,0,cpu,0,15,-10.74,0.0,0.0
307,random,1,0.052,0.18,0,cpu,0,21,-10.6,0.0,0.0
308,random,1,0.0522,0.18,0,cpu,0,16,-9.45,0.0,0.0
309,random,1,0.0522,0.18,0,cpu,0,8,-10.77,0.0,0.0
310,random,1,0.0524,0.18,0,cpu,0,15,-9.94,0.0,0.0
311,random,1,0.0524,0.14,0,cpu,0,6,-10.35,0.0,0.0
312,random,1,0.0525,0.14,0,cpu,0,11,-10.1,0.0,0.0
313,random,1,0.0526,0.12,0,cpu,0,8,-10.17,0.0,0.0
314,random,1,0.0528,0.12,0,cpu,0,29,-10.28,0.0,0.0
315,random,1,0.0529,0.12,0,cpu,0,8,-10.77,0.0,0.0
316,random,1,0.053,0.12,0,cpu,0,16,-10.65,0.0,0.0
317,random,1,0.0531,0.1,0,cpu,0,8,-10.37,0.0,0.0
318,random,1,0.0532,0.1,0,cpu,0,9,-9.88,0.0,0.0
319,random,1,0.0532,0.12,0,cpu,1,7,0.05,0.0,0.0
320,random,1,0.0533,0.12,0,cpu,0,8,-10.37,0.0,0.0
321,random,1,0.0535,0.12,0,cpu,0,23,-11.02,0.0,0.0
322,random,1,0.0536,0.12,0,cpu,0,10,-10.19,0.0,0.0
323,random,1,0.0538,0.12,0,cpu,0,38,-11.07,0.0,0.0
324,random,1,0.0539,0.1,0,cpu,0,10,-10.59,0.0,0.0
325,random,1,0.0541,0.1,0,cpu,0,27,-10.66,0.0,0.0
326,random,1,0.0543,0.1,0,cpu,0,18,-10.87,0.0,0.0
327,random,1,0.0545,0.1,0,cpu,0,25,-10.64,0.0,0.0
328,random,1,0.0545,0.08,0,cpu,0,9,-10.88,0.0,0.0
329,random,1,0.0547,0.08,0,cpu,0,27,-10.26,0.0,0.0
330,random,1,0.0548,0.08,0,cpu,0,5,-10.44,0.0,0.0
331,random,1,0.0549,0.08,0,cpu,0,11,-10.7,0.0,0.0
332,random,1,0.055,0.08,0,cpu,0,12,-10.01,0.0,0.0
333,random,1,0.0551,0.06,0,cpu,0,19,-10.58,0.0,0.0
334,random,1,0.0554,0.06,0,cpu,0,36,-10.45,0.0,0.0
335,random,1,0.0555,0.06,0,cpu,0,7,-10.46,0.0,0.0
336,random,1,0.0555,0.06,0,cpu,0,8,-10.17,0.0,0.0
337,random,1,0.0558,0.06,0,cpu,0,29,-10.68,0.0,0.0
338,random,1,0.0559,0.06,0,cpu,0,19,-10.38,0.0,0.0
339,random,1,0.0561,0.06,0,cpu,0,17,-10.36,0.0,0.0
340,random,1,0.0561,0.06,0,cpu,0,8,-10.77,0.0,0.0
341,random,1,0.0564,0.06,0,cpu,0,36,-10.45,0.0,0.0
342,random,1,0.0565,0.06,0,cpu,0,9,-9.88,0.0,0.0
343,random,1,0.0566,0.06,0,cpu,0,10,-10.59,0.0,0.0
344,random,1,0.0569,0.06,0,cpu,0,39,-10.78,0.0,0.0
345,random,1,0.0571,0.08,0,cpu,1,17,0.55,0.0,0.0
346,random,1,0.0573,0.08,0,cpu,0,34,-10.43,0.0,0.0
347,random,1,0.0575,0.08,0,cpu,0,18,-9.67,0.0,0.0
348,random,1,0.0576,0.08,0,cpu,0,20,-10.49,0.0,0.0
349,random,1,0.0577,0.08,0,cpu,0,9,-10.28,0.0,0.0
350,random,1,0.0578,0.1,0,cpu,1,13,-0.41,0.0,0.0
351,random,1,0.0579,0.1,0,cpu,0,12,-9.81,0.0,0.0
352,random,1,0.058,0.08,0,cpu,0,8,-9.77,0.0,0.0
353,random,1,0.0581,0.08,0,cpu,0,9,-10.68,0.0,0.0
354,random,1,0.0584,0.06,0,cpu,0,38,-10.27,0.0,0.0
355,random,1,0.0585,0.06,0,cpu,0,9,-10.48,0.0,0.0
356,random,1,0.0586,0.06,0,cpu,0,18,-10.87,0.0,0.0
357,random,1,0.0589,0.06,0,cpu,0,30,-10.19,0.0,0.0
358,random,1,0.0592,0.06,0,cpu,0,47,-11.26,0.0,0.0
359,random,1,0.0594,0.08,0,cpu,1,13,0.39,0.0,0.0
360,random,1,0.0594,0.08,0,cpu,0,6,-10.35,0.0,0.0
