episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
176,dueling_dqn,1,3.1377,5.18,35204,cpu,5,71,43.25,0.05,0.524417
177,dueling_dqn,1,3.1479,5.14,35204,cpu,0,18,-10.27,0.05,0.307278
178,dueling_dqn,1,3.1956,5.36,35204,cpu,12,85,115.48,0.05,0.359038
179,dueling_dqn,1,3.2923,5.7,35204,cpu,17,171,171.37,0.05,0.140528
180,dueling_dqn,1,3.327,5.8,35204,cpu,7,62,64.26,0.05,1.144903
181,dueling_dqn,1,3.3331,5.8,35204,cpu,1,11,0.41,0.05,1.233839
182,dueling_dqn,1,3.3893,6.02,35204,cpu,13,103,125.41,0.05,0.627103
183,dueling_dqn,1,3.4693,6.38,35204,cpu,19,145,190.05,0.05,0.66554
184,dueling_dqn,1,3.5096,6.54,35204,cpu,9,74,84.36,0.05,0.830403
185,dueling_dqn,1,3.5135,6.54,35204,cpu,1,7,0.25,0.05,0.405271
186,dueling_dqn,1,3.5641,6.76,35204,cpu,12,93,116.6,0.05,0.467698
187,dueling_dqn,1,3.6437,6.96,35204,cpu,12,147,115.46,0.05,0.577467
188,dueling_dqn,1,3.6837,7.0,35204,cpu,7,74,64.14,0.05,1.190641
189,dueling_dqn,1,3.7292,7.06,35204,cpu,8,83,75.86,0.05,0.553727
190,dueling_dqn,1,3.7886,7.26,35204,cpu,13,108,127.46,0.05,0.405863
191,dueling_dqn,1,3.8613,7.5,35204,cpu,15,133,149.33,0.05,1.062958
192,dueling_dqn,1,3.9517,7.82,35204,cpu,23,163,230.51,0.05,1.182215
193,dueling_dqn,1,3.9929,7.9,35204,cpu,7,77,65.21,0.05,0.789628
194,dueling_dqn,1,4.0623,8.14,35204,cpu,13,129,128.55,0.05,0.783534
195,dueling_dqn,1,4.1452,8.4,35204,cpu,18,153,179.06,0.05,0.789998
196,dueling_dqn,1,4.194,8.6,35204,cpu,11,90,105.62,0.05,1.22915
197,dueling_dqn,1,4.213,8.6,35204,cpu,5,35,42.61,0.05,0.833957
198,dueling_dqn,1,4.2898,8.74,35204,cpu,16,141,157.96,0.05,0.215393
199,dueling_dqn,1,4.379,9.04,35204,cpu,18,163,180.76,0.05,0.805069
200,dueling_dqn,1,4.4156,9.18,35204,cpu,7,67,65.11,0.05,0.547937
201,dueling_dqn,1,4.509,9.54,35204,cpu,20,171,201.7,0.05,0.305836
202,dueling_dqn,1,4.5449,9.62,35204,cpu,8,66,74.93,0.05,0.707441
203,dueling_dqn,1,4.6034,9.86,35204,cpu,13,108,126.26,0.05,0.635338
204,dueling_dqn,1,4.6313,9.78,35204,cpu,5,51,42.85,0.05,0.902494
205,dueling_dqn,1,4.6444,9.68,35204,cpu,3,24,21.4,0.05,1.022515
206,dueling_dqn,1,4.7449,9.98,35204,cpu,24,183,240.42,0.05,0.305703
207,dueling_dqn,1,4.7547,10.0,35204,cpu,2,18,11.15,0.05,1.049897
208,dueling_dqn,1,4.7875,10.04,35204,cpu,9,60,83.9,0.05,0.661574
209,dueling_dqn,1,4.8323,10.14,35204,cpu,8,82,75.77,0.05,0.248036
210,dueling_dqn,1,4.9035,10.3,35204,cpu,13,131,129.13,0.05,0.38267
211,dueling_dqn,1,4.9088,10.22,35204,cpu,0,9,-9.28,0.05,0.604142
212,dueling_dqn,1,4.9989,10.26,35204,cpu,17,164,167.94,0.05,1.458516
213,dueling_dqn,1,5.0454,10.22,35204,cpu,10,85,94.66,0.05,0.334985
214,dueling_dqn,1,5.0507,10.1,35204,cpu,1,10,0.52,0.05,0.720618
215,dueling_dqn,1,5.0801,9.94,35204,cpu,8,54,72.65,0.05,1.184014
216,dueling_dqn,1,5.1062,9.82,35204,cpu,5,48,43.18,0.05,0.809612
217,dueling_dqn,1,5.1472,9.94,35204,cpu,10,75,95.16,0.05,1.565082
218,dueling_dqn,1,5.1601,9.9,35204,cpu,2,24,11.49,0.05,0.76546
219,dueling_dqn,1,5.2115,9.98,35204,cpu,11,93,105.69,0.05,1.048882
220,dueling_dqn,1,5.2727,9.88,35204,cpu,12,112,117.31,0.05,1.146049
221,dueling_dqn,1,5.2782,9.82,35204,cpu,1,10,0.32,0.05,0.929004
222,dueling_dqn,1,5.3439,10.02,35204,cpu,16,120,157.07,0.05,0.743034
223,dueling_dqn,1,5.4106,10.34,35204,cpu,19,122,188.38,0.05,0.405532
224,dueling_dqn,1,5.4389,10.04,35204,cpu,5,51,43.45,0.05,0.636037
225,dueling_dqn,1,5.4467,9.88,35204,cpu,3,14,20.9,0.05,0.620925
226,dueling_dqn,1,5.4528,9.8,35204,cpu,1,11,0.61,0.05,0.15448
227,dueling_dqn,1,5.4768,9.92,35204,cpu,6,44,53.13,0.05,1.046597
228,dueling_dqn,1,5.5294,9.96,35204,cpu,14,96,136.09,0.05,0.575668
229,dueling_dqn,1,5.6097,9.86,35204,cpu,12,81,114.92,0.05,1.154212
230,dueling_dqn,1,5.717,10.2,35204,cpu,24,195,241.3,0.05,1.156338
231,dueling_dqn,1,5.7204,10.18,35204,cpu,0,6,-9.55,0.05,0.118844
232,dueling_dqn,1,5.7723,10.14,35204,cpu,11,94,104.78,0.05,0.467157
233,dueling_dqn,1,5.791,9.88,35204,cpu,6,34,51.83,0.05,0.716521
234,dueling_dqn,1,5.8247,9.88,35204,cpu,9,60,83.7,0.05,1.170833
235,dueling_dqn,1,5.8994,10.2,35204,cpu,17,137,166.31,0.05,1.805944
236,dueling_dqn,1,6.0434,10.5,35204,cpu,27,262,274.26,0.05,0.876889
237,dueling_dqn,1,6.0885,10.46,35204,cpu,10,82,94.19,0.05,0.574235
238,dueling_dqn,1,6.1813,10.68,35204,cpu,18,168,179.61,0.05,0.606329
239,dueling_dqn,1,6.226,10.72,35204,cpu,10,81,93.7,0.05,0.992258
240,dueling_dqn,1,6.3244,10.82,35204,cpu,18,182,177.07,0.05,0.372832
241,dueling_dqn,1,6.3351,10.54,35204,cpu,1,19,1.33,0.05,0.527247
242,dueling_dqn,1,6.3743,10.24,35204,cpu,8,69,73.8,0.05,0.812267
243,dueling_dqn,1,6.4528,10.46,35204,cpu,18,139,178.0,0.05,0.505964
244,dueling_dqn,1,6.4792,10.32,35204,cpu,6,46,53.11,0.05,0.771745
245,dueling_dqn,1,6.4888,9.98,35204,cpu,1,17,0.95,0.05,0.151347
246,dueling_dqn,1,6.5723,10.12,35204,cpu,18,148,178.81,0.05,0.27009
247,dueling_dqn,1,6.5894,10.12,35204,cpu,5,30,41.96,0.05,0.670133
248,dueling_dqn,1,6.6126,9.94,35204,cpu,7,41,62.57,0.05,1.192245
249,dueling_dqn,1,6.6607,9.84,35204,cpu,13,84,125.1,0.05,1.158896
250,dueling_dqn,1,6.742,10.06,35204,cpu,18,144,179.45,0.05,0.652114
251,dueling_dqn,1,6.7545,9.72,35204,cpu,3,22,21.02,0.05,1.180309
252,dueling_dqn,1,6.7836,9.68,35204,cpu,6,51,53.96,0.05,0.256893
253,dueling_dqn,1,6.9089,9.9,35204,cpu,24,221,241.64,0.05,0.365439
254,dueling_dqn,1,6.9485,9.96,35204,cpu,8,70,74.49,0.05,1.161485
255,dueling_dqn,1,6.9974,10.1,35204,cpu,10,86,95.15,0.05,0.291132
256,dueling_dqn,1,7.033,9.76,35204,cpu,7,63,63.75,0.05,1.172341
257,dueling_dqn,1,7.0571,9.8,35204,cpu,4,42,33.33,0.05,0.731263
258,dueling_dqn,1,7.1435,9.96,35204,cpu,17,153,168.35,0.05,0.675917
259,dueling_dqn,1,7.1601,9.88,35204,cpu,4,29,31.96,0.05,1.014314
260,dueling_dqn,1,7.1847,9.76,35204,cpu,7,43,63.15,0.05,0.746879
261,dueling_dqn,1,7.2373,9.98,35204,cpu,11,93,107.29,0.05,0.981546
262,dueling_dqn,1,7.2731,9.78,35204,cpu,7,63,63.95,0.05,0.6318
263,dueling_dqn,1,7.3085,9.76,35204,cpu,9,62,83.48,0.05,0.67183
264,dueling_dqn,1,7.3392,9.9,35204,cpu,8,55,73.54,0.05,0.374657
265,dueling_dqn,1,7.3914,9.94,35204,cpu,10,96,94.65,0.05,0.182045
266,dueling_dqn,1,7.4372,10.1,35204,cpu,13,83,125.81,0.05,1.096956
267,dueling_dqn,1,7.4837,10.12,35204,cpu,11,84,105.08,0.05,1.171441
268,dueling_dqn,1,7.5107,10.18,35204,cpu,5,49,42.87,0.05,0.70216
269,dueling_dqn,1,7.601,10.36,35204,cpu,20,165,198.96,0.05,1.085659
270,dueling_dqn,1,7.6586,10.32,35204,cpu,10,107,96.44,0.05,1.370053
271,dueling_dqn,1,7.6652,10.32,35204,cpu,1,12,0.9,0.05,1.420489
272,dueling_dqn,1,7.7011,10.14,35204,cpu,7,66,64.82,0.05,0.587309
273,dueling_dqn,1,7.7343,9.92,35204,cpu,8,60,73.99,0.05,0.64514
274,dueling_dqn,1,7.7593,9.94,35204,cpu,6,45,53.42,0.05,0.269206
275,dueling_dqn,1,7.7899,10.06,35204,cpu,9,56,83.34,0.05,0.834168
276,dueling_dqn,1,7.7982,10.08,35204,cpu,2,15,11.08,0.05,1.734715
277,dueling_dqn,1,7.8321,10.18,35204,cpu,11,62,104.1,0.05,0.880689
278,dueling_dqn,1,7.8693,10.06,35204,cpu,8,68,73.51,0.05,0.758472
279,dueling_dqn,1,7.8949,9.92,35204,cpu,5,47,43.69,0.05,0.950145
280,dueling_dqn,1,7.9281,9.56,35204,cpu,6,60,53.97,0.05,0.508647
281,dueling_dqn,1,8.0063,9.86,35204,cpu,15,143,147.83,0.05,1.743251
282,dueling_dqn,1,8.0538,9.86,35204,cpu,11,87,105.55,0.05,1.413086
283,dueling_dqn,1,8.1425,10.1,35204,cpu,18,163,180.16,0.05,0.595463
284,dueling_dqn,1,8.1841,10.12,35204,cpu,10,76,95.45,0.05,0.503741
285,dueling_dqn,1,8.1963,9.86,35204,cpu,4,22,30.93,0.05,1.874364
286,dueling_dqn,1,8.2561,9.56,35204,cpu,12,109,116.64,0.05,1.262862
287,dueling_dqn,1,8.3403,9.66,35204,cpu,15,154,149.02,0.05,1.252183
288,dueling_dqn,1,8.4271,9.74,35204,cpu,22,158,219.75,0.05,0.714944
289,dueling_dqn,1,8.4748,9.72,35204,cpu,9,87,84.53,0.05,0.086009
