episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
235,dqn,1,3.5793,11.22,18563,cpu,8,60,73.59,0.05,0.504496
236,dqn,1,3.5923,11.24,18563,cpu,3,34,21.1,0.05,1.049126
237,dqn,1,3.6289,11.32,18563,cpu,12,95,115.78,0.05,1.586962
238,dqn,1,3.683,11.38,18563,cpu,13,140,126.94,0.05,0.153881
239,dqn,1,3.7319,11.48,18563,cpu,16,126,156.41,0.05,0.76732
240,dqn,1,3.7638,11.64,18563,cpu,9,83,85.97,0.05,0.75401
241,dqn,1,3.7732,11.62,18563,cpu,2,25,11.38,0.05,1.088543
242,dqn,1,3.8203,11.66,18563,cpu,16,121,158.96,0.05,0.51931
243,dqn,1,3.8277,11.64,18563,cpu,3,19,20.95,0.05,0.429426
244,dqn,1,3.8457,11.74,18563,cpu,6,47,53.4,0.05,0.629989
245,dqn,1,3.8739,11.68,18563,cpu,10,73,95.38,0.05,0.712656
246,dqn,1,3.8882,11.56,18563,cpu,5,37,42.59,0.05,0.344088
247,dqn,1,3.9214,11.76,18563,cpu,12,85,115.68,0.05,1.278626
248,dqn,1,3.9735,11.88,18563,cpu,17,134,167.24,0.05,1.161151
249,dqn,1,4.0066,12.0,18563,cpu,13,85,124.39,0.05,1.465615
250,dqn,1,4.0306,12.1,18563,cpu,8,61,73.88,0.05,2.271049
251,dqn,1,4.0834,12.3,18563,cpu,15,135,147.31,0.05,0.462546
252,dqn,1,4.1553,12.54,18563,cpu,23,186,233.78,0.05,0.964874
253,dqn,1,4.187,12.24,18563,cpu,11,84,105.28,0.05,0.712313
254,dqn,1,4.2521,12.58,18563,cpu,19,172,190.68,0.05,1.855941
255,dqn,1,4.2794,12.5,18563,cpu,10,72,93.49,0.05,0.78566
256,dqn,1,4.2903,12.32,18563,cpu,4,29,31.56,0.05,0.736782
257,dqn,1,4.3001,12.18,18563,cpu,3,26,21.98,0.05,0.92118
258,dqn,1,4.3324,11.94,18563,cpu,10,85,96.06,0.05,1.897227
259,dqn,1,4.3444,11.84,18563,cpu,5,32,42.14,0.05,1.05388
260,dqn,1,4.3739,11.76,18563,cpu,10,78,95.23,0.05,0.413052
261,dqn,1,4.3977,11.64,18563,cpu,9,63,84.37,0.05,1.10291
262,dqn,1,4.4465,11.7,18563,cpu,15,129,147.37,0.05,0.843939
263,dqn,1,4.469,11.66,18563,cpu,9,59,84.41,0.05,0.252859
264,dqn,1,4.4876,11.5,18563,cpu,8,49,73.4,0.05,0.419866
265,dqn,1,4.4895,11.22,18563,cpu,0,5,-9.64,0.05,0.592762
266,dqn,1,4.5181,11.06,18563,cpu,10,76,95.05,0.05,0.9467
267,dqn,1,4.544,11.22,18563,cpu,10,69,94.02,0.05,0.605084
268,dqn,1,4.5505,11.12,18563,cpu,2,17,11.06,0.05,0.691376
269,dqn,1,4.5816,11.2,18563,cpu,10,83,95.88,0.05,1.050688
