episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
111,greedy,3,0.2091,20.34,0,cpu,26,314,264.03,0.0,0.0
112,greedy,3,0.21,20.0,0,cpu,9,77,86.03,0.0,0.0
113,greedy,3,0.2141,20.24,0,cpu,33,373,338.11,0.0,0.0
114,greedy,3,0.2157,20.34,0,cpu,19,159,190.71,0.0,0.0
115,greedy,3,0.2184,20.44,0,cpu,31,221,314.41,0.0,0.0
116,greedy,3,0.2198,20.36,0,cpu,16,141,158.96,0.0,0.0
117,greedy,3,0.2221,20.22,0,cpu,22,219,223.04,0.0,0.0
118,greedy,3,0.2261,20.42,0,cpu,35,334,359.22,0.0,0.0
119,greedy,3,0.2281,20.56,0,cpu,22,177,221.26,0.0,0.0
120,greedy,3,0.2298,20.7,0,cpu,18,163,181.36,0.0,0.0
121,greedy,3,0.2332,21.02,0,cpu,34,292,348.13,0.0,0.0
122,greedy,3,0.2359,21.16,0,cpu,27,227,274.31,0.0,0.0
123,greedy,3,0.2376,21.22,0,cpu,18,163,179.76,0.0,0.0
124,greedy,3,0.2398,21.2,0,cpu,23,204,233.4,0.0,0.0
125,greedy,3,0.2407,20.92,0,cpu,10,97,94.34,0.0,0.0
126,greedy,3,0.2414,20.66,0,cpu,9,76,83.74,0.0,0.0
127,greedy,3,0.2428,20.56,0,cpu,17,125,168.03,0.0,0.0
128,greedy,3,0.2465,20.68,0,cpu,33,318,337.56,0.0,0.0
129,greedy,3,0.2484,20.74,0,cpu,21,173,209.59,0.0,0.0
130,greedy,3,0.2501,20.78,0,cpu,19,156,190.44,0.0,0.0
131,greedy,3,0.2529,21.14,0,cpu,31,237,313.85,0.0,0.0
132,greedy,3,0.2547,21.18,0,cpu,17,184,171.34,0.0,0.0
133,greedy,3,0.2561,20.92,0,cpu,19,129,187.61,0.0,0.0
134,greedy,3,0.2584,20.98,0,cpu,27,207,273.51,0.0,0.0
135,greedy,3,0.26,20.8,0,cpu,20,130,199.21,0.0,0.0
136,greedy,3,0.2618,20.84,0,cpu,20,168,202.63,0.0,0.0
137,greedy,3,0.2625,20.5,0,cpu,10,60,93.81,0.0,0.0
138,greedy,3,0.2645,20.56,0,cpu,21,195,211.17,0.0,0.0
139,greedy,3,0.2663,20.58,0,cpu,21,171,210.41,0.0,0.0
140,greedy,3,0.2684,20.94,0,cpu,25,178,251.68,0.0,0.0
141,greedy,3,0.2698,20.72,0,cpu,15,130,150.26,0.0,0.0
142,greedy,3,0.2708,20.52,0,cpu,10,104,94.17,0.0,0.0
143,greedy,3,0.2726,20.44,0,cpu,25,155,250.41,0.0,0.0
144,greedy,3,0.274,20.28,0,cpu,20,130,199.81,0.0,0.0
145,greedy,3,0.2766,20.44,0,cpu,23,229,233.45,0.0,0.0
146,greedy,3,0.2786,20.52,0,cpu,26,165,262.22,0.0,0.0
147,greedy,3,0.2813,20.8,0,cpu,25,246,254.2,0.0,0.0
148,greedy,3,0.2837,20.8,0,cpu,23,221,232.13,0.0,0.0
149,greedy,3,0.285,20.68,0,cpu,15,121,146.05,0.0,0.0
150,greedy,3,0.2864,20.62,0,cpu,16,133,158.64,0.0,0.0
151,greedy,3,0.2875,20.58,0,cpu,13,109,127.55,0.0,0.0
152,greedy,3,0.289,20.38,0,cpu,18,135,176.84,0.0,0.0
153,greedy,3,0.2911,20.32,0,cpu,23,203,233.91,0.0,0.0
154,greedy,3,0.2944,20.74,0,cpu,29,269,295.71,0.0,0.0
155,greedy,3,0.2962,20.78,0,cpu,20,162,198.69,0.0,0.0
156,greedy,3,0.2981,20.86,0,cpu,22,170,220.23,0.0,0.0
157,greedy,3,0.301,20.96,0,cpu,29,252,295.98,0.0,0.0
158,greedy,3,0.3018,21.04,0,cpu,10,69,94.42,0.0,0.0
159,greedy,3,0.3027,20.94,0,cpu,14,81,134.94,0.0,0.0
160,greedy,3,0.3044,20.96,0,cpu,19,168,190.72,0.0,0.0
161,greedy,3,0.3056,20.74,0,cpu,15,114,147.82,0.0,0.0
162,greedy,3,0.308,21.06,0,cpu,25,211,252.85,0.0,0.0
163,greedy,3,0.3101,20.84,0,cpu,22,178,220.95,0.0,0.0
164,greedy,3,0.3113,20.76,0,cpu,15,116,146.6,0.0,0.0
165,greedy,3,0.3132,20.56,0,cpu,21,170,211.72,0.0,0.0
166,greedy,3,0.3157,20.8,0,cpu,28,222,284.77,0.0,0.0
167,greedy,3,0.3179,20.78,0,cpu,21,200,211.22,0.0,0.0
168,greedy,3,0.3191,20.42,0,cpu,17,96,166.82,0.0,0.0
169,greedy,3,0.3228,20.64,0,cpu,33,315,337.49,0.0,0.0
170,greedy,3,0.3248,20.74,0,cpu,23,169,230.05,0.0,0.0
171,greedy,3,0.3274,20.58,0,cpu,26,222,261.55,0.0,0.0
172,greedy,3,0.3319,20.88,0,cpu,42,379,427.84,0.0,0.0
173,greedy,3,0.3333,20.9,0,cpu,19,117,187.93,0.0,0.0
174,greedy,3,0.3344,20.72,0,cpu,14,99,135.96,0.0,0.0
175,greedy,3,0.3365,20.96,0,cpu,22,186,219.27,0.0,0.0
176,greedy,3,0.339,21.36,0,cpu,29,217,293.23,0.0,0.0
177,greedy,3,0.3404,21.36,0,cpu,17,127,168.41,0.0,0.0
178,greedy,3,0.3445,21.46,0,cpu,38,327,383.72,0.0,0.0
179,greedy,3,0.3452,21.24,0,cpu,10,67,95.04,0.0,0.0
180,greedy,3,0.3464,21.18,0,cpu,16,107,158.1,0.0,0.0
181,greedy,3,0.3478,20.94,0,cpu,19,127,189.23,0.0,0.0
182,greedy,3,0.3491,20.96,0,cpu,18,119,177.4,0.0,0.0
183,greedy,3,0.3503,20.92,0,cpu,17,104,167.34,0.0,0.0
184,greedy,3,0.3527,20.96,0,cpu,29,206,294.84,0.0,0.0
185,greedy,3,0.3557,21.1,0,cpu,27,271,274.87,0.0,0.0
186,greedy,3,0.3591,21.3,0,cpu,30,310,304.71,0.0,0.0
187,greedy,3,0.3605,21.42,0,cpu,16,123,158.54,0.0,0.0
188,greedy,3,0.3625,21.48,0,cpu,24,170,238.65,0.0,0.0
189,greedy,3,0.3669,21.8,0,cpu,37,384,376.34,0.0,0.0
190,greedy,3,0.3688,21.74,0,cpu,22,144,219.29,0.0,0.0
191,greedy,3,0.37,21.76,0,cpu,16,106,157.01,0.0,0.0
192,greedy,3,0.3726,22.14,0,cpu,29,223,291.97,0.0,0.0
193,greedy,3,0.3735,21.88,0,cpu,12,93,115.8,0.0,0.0
194,greedy,3,0.3773,22.24,0,cpu,38,297,387.62,0.0,0.0
195,greedy,3,0.3803,22.38,0,cpu,30,253,305.18,0.0,0.0
196,greedy,3,0.3822,22.28,0,cpu,21,175,210.57,0.0,0.0
197,greedy,3,0.3842,22.26,0,cpu,24,171,239.74,0.0,0.0
198,greedy,3,0.3869,22.32,0,cpu,26,248,265.69,0.0,0.0
199,greedy,3,0.3884,22.42,0,cpu,20,124,198.27,0.0,0.0
200,greedy,3,0.3907,22.56,0,cpu,23,216,234.08,0.0,0.0
201,greedy,3,0.3925,22.62,0,cpu,16,167,160.1,0.0,0.0
202,greedy,3,0.394,22.58,0,cpu,16,133,158.84,0.0,0.0
203,greedy,3,0.3946,22.32,0,cpu,10,54,93.27,0.0,0.0
204,greedy,3,0.3958,22.06,0,cpu,16,116,156.51,0.0,0.0
205,greedy,3,0.3979,22.1,0,cpu,22,185,220.18,0.0,0.0
206,greedy,3,0.4004,22.18,0,cpu,26,219,264.08,0.0,0.0
207,greedy,3,0.402,22.02,0,cpu,21,133,209.39,0.0,0.0
208,greedy,3,0.404,22.28,0,cpu,23,183,230.51,0.0,0.0
209,greedy,3,0.4052,22.32,0,cpu,16,112,157.75,0.0,0.0
210,greedy,3,0.4077,22.44,0,cpu,25,231,253.85,0.0,0.0
211,greedy,3,0.4098,22.56,0,cpu,21,177,211.75,0.0,0.0
212,greedy,3,0.4118,22.46,0,cpu,20,182,201.49,0.0,0.0
213,greedy,3,0.4148,22.66,0,cpu,32,264,327.59,0.0,0.0
214,greedy,3,0.4153,22.54,0,cpu,9,45,83.15,0.0,0.0
215,greedy,3,0.4163,22.38,0,cpu,13,96,125.18,0.0,0.0
216,greedy,3,0.42,22.54,0,cpu,36,299,367.98,0.0,0.0
217,greedy,3,0.4223,22.62,0,cpu,25,195,255.21,0.0,0.0
218,greedy,3,0.4246,22.78,0,cpu,25,199,252.97,0.0,0.0
219,greedy,3,0.426,22.36,0,cpu,12,130,118.33,0.0,0.0
220,greedy,3,0.4282,22.34,0,cpu,22,194,224.19,0.0,0.0
221,greedy,3,0.431,22.36,0,cpu,27,253,276.65,0.0,0.0
222,greedy,3,0.4342,22.18,0,cpu,33,259,337.65,0.0,0.0
223,greedy,3,0.4362,22.32,0,cpu,26,163,261.64,0.0,0.0
224,greedy,3,0.4382,22.46,0,cpu,21,184,210.58,0.0,0.0
225,greedy,3,0.4399,22.38,0,cpu,18,164,178.45,0.0,0.0
226,greedy,3,0.4407,21.98,0,cpu,9,72,84.98,0.0,0.0
227,greedy,3,0.4414,21.86,0,cpu,11,62,104.5,0.0,0.0
228,greedy,3,0.442,21.28,0,cpu,9,47,83.33,0.0,0.0
229,greedy,3,0.4456,21.72,0,cpu,32,316,322.07,0.0,0.0
230,greedy,3,0.4473,21.82,0,cpu,21,157,211.75,0.0,0.0
231,greedy,3,0.4486,21.76,0,cpu,16,120,159.07,0.0,0.0
232,greedy,3,0.4507,21.86,0,cpu,23,185,231.29,0.0,0.0
233,greedy,3,0.4524,21.84,0,cpu,16,148,159.99,0.0,0.0
234,greedy,3,0.4541,21.64,0,cpu,19,149,190.01,0.0,0.0
235,greedy,3,0.456,21.54,0,cpu,22,171,220.72,0.0,0.0
236,greedy,3,0.4581,21.46,0,cpu,26,191,261.56,0.0,0.0
237,greedy,3,0.4594,21.46,0,cpu,16,113,158.24,0.0,0.0
238,greedy,3,0.4608,21.32,0,cpu,17,117,167.71,0.0,0.0
239,greedy,3,0.4651,21.34,0,cpu,38,355,388.64,0.0,0.0
240,greedy,3,0.4662,21.16,0,cpu,13,100,127.54,0.0,0.0
241,greedy,3,0.467,21.04,0,cpu,10,74,94.07,0.0,0.0
242,greedy,3,0.4687,20.84,0,cpu,19,142,188.98,0.0,0.0
243,greedy,3,0.4694,20.88,0,cpu,14,66,134.59,0.0,0.0
244,greedy,3,0.4718,20.62,0,cpu,25,208,254.38,0.0,0.0
245,greedy,3,0.4742,20.58,0,cpu,28,212,286.07,0.0,0.0
246,greedy,3,0.4765,20.6,0,cpu,22,207,218.56,0.0,0.0
247,greedy,3,0.4774,20.32,0,cpu,10,79,93.92,0.0,0.0
248,greedy,3,0.4789,20.2,0,cpu,20,143,199.58,0.0,0.0
249,greedy,3,0.4803,20.2,0,cpu,20,116,197.35,0.0,0.0
250,greedy,3,0.4811,20.0,0,cpu,13,73,124.71,0.0,0.0
251,greedy,3,0.484,20.26,0,cpu,29,242,293.28,0.0,0.0
252,greedy,3,0.4855,20.26,0,cpu,16,132,159.15,0.0,0.0
253,greedy,3,0.4867,20.38,0,cpu,16,112,156.35,0.0,0.0
254,greedy,3,0.4879,20.34,0,cpu,14,121,138.14,0.0,0.0
255,greedy,3,0.4915,20.54,0,cpu,32,306,325.37,0.0,0.0
256,greedy,3,0.4942,20.56,0,cpu,27,243,271.95,0.0,0.0
257,greedy,3,0.4954,20.42,0,cpu,14,114,135.71,0.0,0.0
258,greedy,3,0.4963,20.18,0,cpu,11,88,105.04,0.0,0.0
259,greedy,3,0.4971,20.08,0,cpu,11,79,105.83,0.0,0.0
260,greedy,3,0.4983,19.9,0,cpu,16,121,156.36,0.0,0.0
261,greedy,3,0.4999,19.84,0,cpu,18,144,177.85,0.0,0.0
262,greedy,3,0.5028,19.88,0,cpu,22,263,221.0,0.0,0.0
263,greedy,3,0.5055,19.82,0,cpu,29,231,293.69,0.0,0.0
264,greedy,3,0.5067,19.96,0,cpu,16,121,157.96,0.0,0.0
265,greedy,3,0.5077,19.94,0,cpu,12,95,116.58,0.0,0.0
266,greedy,3,0.5099,19.64,0,cpu,21,188,211.14,0.0,0.0
267,greedy,3,0.5114,19.4,0,cpu,13,141,128.83,0.0,0.0
268,greedy,3,0.5141,19.42,0,cpu,26,232,263.25,0.0,0.0
269,greedy,3,0.5147,19.38,0,cpu,10,60,94.21,0.0,0.0
270,greedy,3,0.5157,19.18,0,cpu,12,95,117.38,0.0,0.0
271,greedy,3,0.518,19.1,0,cpu,23,201,230.13,0.0,0.0
272,greedy,3,0.5198,18.84,0,cpu,20,170,200.61,0.0,0.0
273,greedy,3,0.5206,18.58,0,cpu,13,76,124.38,0.0,0.0
274,greedy,3,0.5225,18.54,0,cpu,19,173,189.97,0.0,0.0
275,greedy,3,0.5247,18.7,0,cpu,26,191,262.16,0.0,0.0
276,greedy,3,0.5256,18.76,0,cpu,12,86,116.57,0.0,0.0
277,greedy,3,0.5267,18.76,0,cpu,11,105,104.17,0.0,0.0
278,greedy,3,0.5287,19.08,0,cpu,25,168,249.98,0.0,0.0
279,greedy,3,0.5306,18.86,0,cpu,21,178,210.64,0.0,0.0
280,greedy,3,0.5334,18.96,0,cpu,26,261,263.66,0.0,0.0
281,greedy,3,0.5362,19.2,0,cpu,28,247,283.62,0.0,0.0
282,greedy,3,0.5369,18.92,0,cpu,9,62,84.48,0.0,0.0
283,greedy,3,0.5387,19.02,0,cpu,21,169,211.83,0.0,0.0
284,greedy,3,0.5409,19.02,0,cpu,19,216,192.44,0.0,0.0
285,greedy,3,0.5431,18.98,0,cpu,20,198,201.33,0.0,0.0
286,greedy,3,0.5451,18.9,0,cpu,22,177,221.66,0.0,0.0
287,greedy,3,0.5456,18.72,0,cpu,7,54,64.14,0.0,0.0
288,greedy,3,0.5478,18.82,0,cpu,22,205,222.58,0.0,0.0
289,greedy,3,0.5495,18.44,0,cpu,19,165,190.45,0.0,0.0
290,greedy,3,0.5519,18.56,0,cpu,19,218,193.02,0.0,0.0
291,greedy,3,0.5542,18.86,0,cpu,25,207,253.29,0.0,0.0
292,greedy,3,0.5555,18.84,0,cpu,18,116,177.93,0.0,0.0
293,greedy,3,0.5572,18.88,0,cpu,16,155,157.02,0.0,0.0
294,greedy,3,0.5579,18.6,0,cpu,11,63,104.39,0.0,0.0
295,greedy,3,0.5601,18.52,0,cpu,24,195,242.1,0.0,0.0
296,greedy,3,0.5614,18.42,0,cpu,17,122,166.96,0.0,0.0
297,greedy,3,0.5645,18.86,0,cpu,32,258,327.65,0.0,0.0
298,greedy,3,0.5679,19.16,0,cpu,35,282,358.14,0.0,0.0
299,greedy,3,0.5694,19.12,0,cpu,18,140,179.89,0.0,0.0
300,greedy,3,0.5721,19.38,0,cpu,26,241,264.66,0.0,0.0
301,greedy,3,0.5731,19.06,0,cpu,13,104,125.7,0.0,0.0
302,greedy,3,0.5742,19.04,0,cpu,15,103,147.43,0.0,0.0
303,greedy,3,0.5756,19.08,0,cpu,18,127,178.72,0.0,0.0
304,greedy,3,0.5777,19.24,0,cpu,22,189,223.54,0.0,0.0
305,greedy,3,0.5789,18.86,0,cpu,13,111,125.13,0.0,0.0
306,greedy,3,0.5796,18.52,0,cpu,10,75,94.96,0.0,0.0
307,greedy,3,0.5823,18.84,0,cpu,30,229,303.62,0.0,0.0
308,greedy,3,0.5868,19.44,0,cpu,41,382,420.8,0.0,0.0
309,greedy,3,0.5878,19.46,0,cpu,12,98,116.85,0.0,0.0
310,greedy,3,0.5884,19.34,0,cpu,10,54,93.87,0.0,0.0
311,greedy,3,0.5898,19.32,0,cpu,17,128,166.3,0.0,0.0
312,greedy,3,0.5924,19.42,0,cpu,27,228,273.0,0.0,0.0
313,greedy,3,0.5933,19.06,0,cpu,11,87,105.55,0.0,0.0
314,greedy,3,0.5951,19.16,0,cpu,21,159,211.53,0.0,0.0
315,greedy,3,0.5963,19.24,0,cpu,16,116,155.71,0.0,0.0
316,greedy,3,0.5982,19.32,0,cpu,25,166,251.8,0.0,0.0
317,greedy,3,0.6002,19.5,0,cpu,22,187,222.56,0.0,0.0
318,greedy,3,0.6021,19.36,0,cpu,19,173,189.77,0.0,0.0
319,greedy,3,0.6033,19.44,0,cpu,14,114,136.31,0.0,0.0
320,greedy,3,0.6048,19.52,0,cpu,16,146,157.41,0.0,0.0
321,greedy,3,0.607,19.52,0,cpu,23,208,233.36,0.0,0.0
322,greedy,3,0.6111,19.74,0,cpu,31,357,317.65,0.0,0.0
323,greedy,3,0.615,20.2,0,cpu,36,337,369.0,0.0,0.0
324,greedy,3,0.6169,20.26,0,cpu,22,170,221.83,0.0,0.0
325,greedy,3,0.619,20.16,0,cpu,21,186,213.56,0.0,0.0
326,greedy,3,0.6215,20.5,0,cpu,29,221,294.99,0.0,0.0
327,greedy,3,0.6236,20.8,0,cpu,26,181,262.26,0.0,0.0
328,greedy,3,0.627,21.04,0,cpu,37,261,373.87,0.0,0.0
329,greedy,3,0.6283,20.96,0,cpu,17,124,168.34,0.0,0.0
330,greedy,3,0.6302,20.84,0,cpu,20,165,198.76,0.0,0.0
331,greedy,3,0.6324,20.72,0,cpu,22,202,222.51,0.0,0.0
332,greedy,3,0.6337,20.88,0,cpu,17,120,167.78,0.0,0.0
333,greedy,3,0.635,20.72,0,cpu,13,115,127.09,0.0,0.0
334,greedy,3,0.6359,20.6,0,cpu,13,88,124.66,0.0,0.0
335,greedy,3,0.6377,20.58,0,cpu,19,169,189.61,0.0,0.0
336,greedy,3,0.6397,20.58,0,cpu,22,186,223.87,0.0,0.0
337,greedy,3,0.644,21.14,0,cpu,35,370,357.26,0.0,0.0
338,greedy,3,0.6447,20.88,0,cpu,9,73,84.87,0.0,0.0
339,greedy,3,0.6456,20.74,0,cpu,12,92,115.51,0.0,0.0
340,greedy,3,0.6474,20.84,0,cpu,24,158,240.57,0.0,0.0
341,greedy,3,0.6484,20.62,0,cpu,14,88,135.77,0.0,0.0
342,greedy,3,0.6511,20.82,0,cpu,28,248,282.11,0.0,0.0
343,greedy,3,0.6529,20.96,0,cpu,23,160,231.44,0.0,0.0
344,greedy,3,0.655,21.22,0,cpu,24,189,242.16,0.0,0.0
345,greedy,3,0.6571,21.2,0,cpu,23,181,230.13,0.0,0.0
346,greedy,3,0.6577,21.06,0,cpu,10,57,93.74,0.0,0.0
347,greedy,3,0.6606,21.06,0,cpu,32,239,324.34,0.0,0.0
348,greedy,3,0.6626,20.82,0,cpu,23,187,230.87,0.0,0.0
349,greedy,3,0.6654,20.94,0,cpu,24,265,244.6,0.0,0.0
350,greedy,3,0.6666,20.7,0,cpu,14,105,137.5,0.0,0.0
351,greedy,3,0.6682,20.88,0,cpu,22,142,219.71,0.0,0.0
352,greedy,3,0.6701,20.98,0,cpu,20,177,200.84,0.0,0.0
353,greedy,3,0.6721,21.12,0,cpu,25,183,253.53,0.0,0.0
354,greedy,3,0.6746,21.1,0,cpu,21,245,212.47,0.0,0.0
355,greedy,3,0.6764,21.22,0,cpu,19,156,189.04,0.0,0.0
