episode,model,seed,elapsed_seconds,moving_avg_score,model_size,device,score,steps,reward,epsilon,loss
195,lightweight_snake_ddqn,3,3.4808,9.72,9412,cpu,1,8,0.54,0.05,0.774785
196,lightweight_snake_ddqn,3,3.4905,9.76,9412,cpu,3,21,21.13,0.05,0.539884
197,lightweight_snake_ddqn,3,3.5155,9.88,9412,cpu,8,54,73.85,0.05,1.38733
198,lightweight_snake_ddqn,3,3.5539,10.04,9412,cpu,9,83,85.77,0.05,1.395634
199,lightweight_snake_ddqn,3,3.573,10.1,9412,cpu,7,41,61.97,0.05,0.379858
200,lightweight_snake_ddqn,3,3.6493,10.44,9412,cpu,20,164,201.07,0.05,0.587934
201,lightweight_snake_ddqn,3,3.7311,10.74,9412,cpu,16,176,161.11,0.05,0.538619
202,lightweight_snake_ddqn,3,3.7714,10.84,9412,cpu,11,87,106.15,0.05,0.535524
203,lightweight_snake_ddqn,3,3.8305,11.12,9412,cpu,16,127,155.5,0.05,0.68331
204,lightweight_snake_ddqn,3,3.8388,11.12,9412,cpu,4,18,30.77,0.05,0.270522
205,lightweight_snake_ddqn,3,3.869,11.12,9412,cpu,9,65,83.95,0.05,0.761625
206,lightweight_snake_ddqn,3,3.8815,11.06,9412,cpu,3,27,21.87,0.05,0.116831
207,lightweight_snake_ddqn,3,3.9216,11.2,9412,cpu,13,86,125.28,0.05,0.229909
208,lightweight_snake_ddqn,3,3.9663,11.44,9412,cpu,13,96,125.78,0.05,0.690198
209,lightweight_snake_ddqn,3,3.9812,11.5,9412,cpu,6,32,51.65,0.05,0.925351
210,lightweight_snake_ddqn,3,4.0532,11.82,9412,cpu,19,155,188.55,0.05,1.08401
211,lightweight_snake_ddqn,3,4.085,11.98,9412,cpu,9,68,82.82,0.05,0.853162
212,lightweight_snake_ddqn,3,4.0975,11.86,9412,cpu,3,27,22.07,0.05,0.613584
213,lightweight_snake_ddqn,3,4.1276,11.9,9412,cpu,7,65,64.53,0.05,0.649081
214,lightweight_snake_ddqn,3,4.1665,11.82,9412,cpu,12,84,114.99,0.05,1.400369
215,lightweight_snake_ddqn,3,4.2194,11.98,9412,cpu,15,113,147.53,0.05,0.66291
216,lightweight_snake_ddqn,3,4.2268,11.8,9412,cpu,2,16,11.17,0.05,0.61588
217,lightweight_snake_ddqn,3,4.2774,11.84,9412,cpu,12,108,118.55,0.05,1.120248
218,lightweight_snake_ddqn,3,4.3261,11.82,9412,cpu,16,104,156.83,0.05,0.998205
219,lightweight_snake_ddqn,3,4.3474,11.68,9412,cpu,7,46,63.22,0.05,0.89577
220,lightweight_snake_ddqn,3,4.3838,11.56,9412,cpu,9,78,85.92,0.05,2.075356
221,lightweight_snake_ddqn,3,4.3903,10.88,9412,cpu,1,14,1.08,0.05,0.733822
222,lightweight_snake_ddqn,3,4.4283,10.6,9412,cpu,12,81,115.72,0.05,0.641392
223,lightweight_snake_ddqn,3,4.4451,10.42,9412,cpu,5,36,42.7,0.05,0.812615
224,lightweight_snake_ddqn,3,4.4789,10.38,9412,cpu,9,73,84.27,0.05,0.867306
225,lightweight_snake_ddqn,3,4.5342,10.58,9412,cpu,16,119,157.78,0.05,1.003764
226,lightweight_snake_ddqn,3,4.5703,10.6,9412,cpu,9,78,85.52,0.05,0.95222
227,lightweight_snake_ddqn,3,4.6089,10.62,9412,cpu,10,83,95.88,0.05,0.74548
228,lightweight_snake_ddqn,3,4.6822,10.8,9412,cpu,18,157,179.62,0.05,0.996208
229,lightweight_snake_ddqn,3,4.6873,10.56,9412,cpu,1,11,0.81,0.05,1.346508
230,lightweight_snake_ddqn,3,4.7306,10.5,9412,cpu,12,93,115.8,0.05,1.300837
231,lightweight_snake_ddqn,3,4.739,10.52,9412,cpu,3,18,21.26,0.05,1.251237
232,lightweight_snake_ddqn,3,4.7998,10.56,9412,cpu,17,130,168.28,0.05,0.95121
233,lightweight_snake_ddqn,3,4.8524,10.58,9412,cpu,12,113,117.6,0.05,1.301605
234,lightweight_snake_ddqn,3,4.8728,10.44,9412,cpu,6,44,53.33,0.05,0.758714
235,lightweight_snake_ddqn,3,4.8957,10.5,9412,cpu,7,49,61.89,0.05,0.607617
236,lightweight_snake_ddqn,3,4.945,10.38,9412,cpu,12,106,116.77,0.05,0.602802
237,lightweight_snake_ddqn,3,4.9589,10.18,9412,cpu,5,30,41.96,0.05,0.681369
238,lightweight_snake_ddqn,3,5.0182,9.86,9412,cpu,15,127,147.99,0.05,0.890342
239,lightweight_snake_ddqn,3,5.0783,9.84,9412,cpu,12,130,117.33,0.05,0.872695
240,lightweight_snake_ddqn,3,5.1034,9.68,9412,cpu,5,54,43.32,0.05,0.346995
241,lightweight_snake_ddqn,3,5.1781,9.92,9412,cpu,21,160,208.82,0.05,1.149717
242,lightweight_snake_ddqn,3,5.1964,9.72,9412,cpu,5,39,42.37,0.05,2.205393
243,lightweight_snake_ddqn,3,5.2211,9.68,9412,cpu,8,53,73.56,0.05,1.569115
244,lightweight_snake_ddqn,3,5.2567,9.64,9412,cpu,11,76,104.76,0.05,0.621192
245,lightweight_snake_ddqn,3,5.2911,9.78,9412,cpu,8,73,74.16,0.05,0.408689
246,lightweight_snake_ddqn,3,5.2953,9.74,9412,cpu,1,9,0.63,0.05,0.383327
247,lightweight_snake_ddqn,3,5.3367,9.84,9412,cpu,13,89,126.55,0.05,0.65066
248,lightweight_snake_ddqn,3,5.3754,9.88,9412,cpu,11,83,106.19,0.05,0.649839
249,lightweight_snake_ddqn,3,5.4583,10.2,9412,cpu,23,178,230.66,0.05,0.799654
250,lightweight_snake_ddqn,3,5.4872,9.98,9412,cpu,9,62,82.88,0.05,1.327229
251,lightweight_snake_ddqn,3,5.5336,9.92,9412,cpu,13,100,123.74,0.05,1.480814
252,lightweight_snake_ddqn,3,5.5525,9.8,9412,cpu,5,41,42.15,0.05,0.954778
253,lightweight_snake_ddqn,3,5.6295,9.86,9412,cpu,19,166,187.34,0.05,0.821042
254,lightweight_snake_ddqn,3,5.6437,9.88,9412,cpu,5,31,42.25,0.05,1.401886
255,lightweight_snake_ddqn,3,5.6828,9.94,9412,cpu,12,84,115.59,0.05,1.607068
256,lightweight_snake_ddqn,3,5.7308,10.18,9412,cpu,15,102,147.14,0.05,0.8614
257,lightweight_snake_ddqn,3,5.8224,10.4,9412,cpu,24,194,242.01,0.05,1.284695
258,lightweight_snake_ddqn,3,5.8396,10.24,9412,cpu,5,37,42.59,0.05,0.496072
259,lightweight_snake_ddqn,3,5.8808,10.32,9412,cpu,10,88,95.13,0.05,1.096255
260,lightweight_snake_ddqn,3,5.9023,10.06,9412,cpu,6,46,52.91,0.05,1.115628
261,lightweight_snake_ddqn,3,5.9112,9.96,9412,cpu,4,19,31.26,0.05,0.55223
262,lightweight_snake_ddqn,3,5.9691,10.16,9412,cpu,13,124,127.1,0.05,1.48868
263,lightweight_snake_ddqn,3,6.0482,10.36,9412,cpu,17,169,169.99,0.05,1.123636
264,lightweight_snake_ddqn,3,6.0924,10.34,9412,cpu,11,94,105.98,0.05,1.465634
265,lightweight_snake_ddqn,3,6.1311,10.24,9412,cpu,10,83,94.88,0.05,1.310612
266,lightweight_snake_ddqn,3,6.156,10.36,9412,cpu,8,53,73.76,0.05,0.947071
267,lightweight_snake_ddqn,3,6.2034,10.36,9412,cpu,12,100,117.23,0.05,0.395651
268,lightweight_snake_ddqn,3,6.2314,10.2,9412,cpu,8,59,73.9,0.05,0.565114
269,lightweight_snake_ddqn,3,6.2825,10.34,9412,cpu,14,108,136.17,0.05,1.08311
270,lightweight_snake_ddqn,3,6.3159,10.34,9412,cpu,9,71,85.49,0.05,1.335732
271,lightweight_snake_ddqn,3,6.3482,10.5,9412,cpu,9,69,84.31,0.05,0.996398
272,lightweight_snake_ddqn,3,6.384,10.46,9412,cpu,10,77,95.14,0.05,1.375752
